ean_hotel_id,name,address1,city,state_province,postal_code,latitude,longitude,star_rating,high_rate,low_rate
127539,Econo Lodge Lake Placid,5828 Cascade Rd,Lake Placid,NY,12946,44.2694,-73.97557,2,80.37,70.37
112979,Lake House,1 Mirror Lake Dr.,Lake Placid,NY,12946,44.29172,-73.98549,3.5,127.51,113.35
222176,Crowne Plaza Lake Placid,101 Olympic Dr,Lake Placid,NY,12946,44.28605,-73.98698,3.5,259.32,108.32
109246,Quality Inn on Lake Placid,2125 Saranac Ave,Lake Placid,NY,12946,44.29497,-73.99695,2.5,80.41,79.41
252535,Courtyard by Marriott Lake Placid,5920 Cascade Rd,Lake Placid,NY,12946,44.27103,-73.97861,3,268.9055,248.9301
228794,Lake Placid Summit Hotel / Resort and Suites,2375 Saranac Avenue,Lake Placid,NY,12946,44.29178,-73.98605,2,195.49,144.49
203832,"Hotel North Woods, an Ascend Hotel Collection Member",2520 Main Street,Lake Placid,NY,12946,44.28739,-73.98526,3,104.45,84.45
307620,The Pines Inn Lake Placid,2302 Saranac Ave,Lake Placid,NY,12946,44.29271,-73.9892,3,241.38,240.38
235192,The Whiteface Lodge,7 Whiteface Inn Ln,Lake Placid,NY,12946,44.29686,-74.00878,4.5,474.29,398.84
487843,Mirror Lake Inn Resort & Spa,77 Mirror Lake Drive,Lake Placid,NY,12946,44.29391,-73.98219,4,775.22,299.22
258078,Best Western Adirondack Inn,2625 Main Street,Lake Placid,NY,12946,44.28412,-73.98434,2.5,265.11,123.4
309396,Rodeway Inn Lakeville,6001 Big Tree Rd,Lakeville,NY,14480,42.83101,-77.69273,2,75.33,74.33
271124,Rogues' Harbor Inn,2079 East Shore Drive,Lansing,NY,14882,42.53679,-76.50602,3,153.44,120.36
139236,Hilton Garden Inn Albany Airport,800 Albany Shaker Rd,Latham,NY,12211,42.74722,-73.81872,3,160.46,159.46
125795,Comfort Inn Latham - Albany North,981 New Loudon Rd (Route 9),Latham,NY,12047,42.76911,-73.7538,2.5,119.39,109
241786,La Quinta Inn & Suites Latham Albany Airport,833 New Loudon Road,Latham,NY,12110,42.75108,-73.7599,2.5,149.33,144.33
211326,"The Century House, an Ascend Hotel Collection Member",997 New Loudon Rd,Latham,NY,12110,42.7707,-73.75353,3,130.43,129.43
112503,Days Inn Albany Airport,20 Airport Park Blvd,Latham,NY,12110,42.75393,-73.81501,2,110.39,68.39
201370,Super 8 Latham / Albany Troy Area,681 Troy Schenectady Road,Latham,NY,12110,42.75563,-73.77467,2,99.99,59.49
185039,Microtel Inn by Wyndham Albany Airport,7 Rensselaer Ave,Latham,NY,12110,42.7534,-73.77196,2,100.47,72.47
145281,Hotel Indigo Albany Latham,254 Wolf Road,Latham,NY,12110,42.72931,-73.79557,3.5,209.47,150.47
228495,Hampton Inn & Suites Albany Airport,45 British American Blvd,Latham,NY,12110,42.76887,-73.82033,2.5,119.0277,109.0294
252463,Golden Circle Inn,706 New Loudon Road,Latham,NY,12110,42.73938,-73.76204,2,112.17,59.18
252472,Travelodge Inn and Suites Latham,831 New Loudon Rd,Latham,NY,12110,42.75057,-73.76006,2,149.42,89.42
120737,Residence Inn by Marriott Albany Airport,1 Residence Inn Dr,Latham,NY,12110,42.76499,-73.81068,3,169.09,119.07
442935,Albany Airport Hotel,954 New Loudon Road,Latham,NY,12110,42.76579,-73.75481,2.5,61.44,60.44
271158,Holiday Inn Express Hotel and Suites Latham,400 Old Loudon Rd,Latham,NY,12110,42.76166,-73.7539,3,169.17,130.17
108831,Quality Inn & Suites Albany Airport,611 Troy-Schenectady Rd.,Latham,NY,12110-2505,42.75447,-73.77033,2.5,145.46,95.46
600474,TownePlace Suites Latham Albany Airport,5 Forts Ferry Road,Latham,NY,12110,42.75578,-73.77364,3,179.06,101.0658
423158,Brookside Inn At Laurens,99 Main St,Laurens,NY,13796,42.53246,-75.08626,3,289.04,209.04
412669,Five Towns Inn - JFK Airport,655 Rockaway Tpke,Lawrence,NY,11559,40.63287,-73.73909,2,170.48,169.48
533847,Niagara Crossing Hotel & Spa,100 Center Street,Lewiston,NY,14092,43.1734,-79.04782,3.5,219.15,179.15
594600,AARTPARK HOTEL INN at LEWISTON,280 Portage Road,Lewiston,NY,14092,43.17002,-79.03235,2,89.001,69.0043
680157,Unique 1950's Retro-style House,230 N Water Street,Lewiston,NY,14092,43.17529,-79.0483,3,221,220
207268,Knights Inn Liberty,2067 Route 52,Liberty,NY,12754,41.78764,-74.72906,1.5,71.46,70.46
108045,Days Inn Liberty,52 Sullivan Ave,Liberty,NY,12754,41.78281,-74.72879,2,111.38,110.38
327727,North Fork Bed and Breakfast/Gifts,219 Baker Road,Lisbon,NY,13658,44.71108,-75.27292,3,114.8077,94.9484
437455,Canal Side Inn,395 Canal Place,Little Falls,NY,13365,43.04063,-74.85883,2.5,135.37,125.37
209164,Travelodge Little Falls,20 Albany Street,Little Falls,NY,13365,43.0424,-74.85929,2,164.47,79.47
427636,Overlook Mansion,55 Douglas Street,Little Falls,NY,13365,43.0487,-74.8594,3,120.0063,119.0063
351697,Staybridge Suites Liverpool Syra,439 Electronics Pkwy,Liverpool,NY,13088,43.10242,-76.18709,3,166.17,121
127532,Quality Inn near Destiny USA,401 7th North St,Liverpool,NY,13088,43.09085,-76.16933,2.5,91.4,90.4
260290,Hampton Inn Syracuse Clay,3948 State Route 31,Liverpool,NY,13090,43.18411,-76.23852,2.5,179.1474,151.1743
169253,Maplewood Suites Extended Stay,400 7th North St,Liverpool,NY,13088,43.09117,-76.16954,3.5,298.35,278.35
128177,Homewood Syracuse/Liverpool,275 Elwood Davis Rd,Liverpool,NY,13088,43.09829,-76.17773,3,309.43,139.43
216556,Best Western Plus Liverpool - Syracuse Inn & Suites,136 Transistor Pkwy,Liverpool,NY,13088,43.10558,-76.18796,2.5,130.33,102.33
110131,Hampton Inn Syracuse - North (Airport Area),417 7th North St,Liverpool,NY,13088,43.09175,-76.17072,2.5,140.42,139.42
200365,Super 8 Liverpool/Clay/Syracuse Area,7360 Oswego Rd,Liverpool,NY,13090,43.12704,-76.21819,2,108.7493,47.4424
203865,Super 8 Liverpool/Syracuse Area,421 7th North Street,Liverpool,NY,13088,43.09201,-76.17109,2,56.2,47.7
202740,Knights Inn Syracuse/Liverpool,430 Electronics Pkwy,Liverpool,NY,13088,43.10042,-76.18876,2,65.44,42.44
149427,Holiday Inn Syracuse-Liverpool-Exit 37,441 Electronics Pkwy,Liverpool,NY,13088,43.10151,-76.18763,3,144.31,124.31
138830,Fairfield Inn by Marriott Syracuse Clay,3979 Route 31,Liverpool,NY,13090,43.18703,-76.23519,2.5,154.42,118.42
121724,Quality Inn,551 S Transit St,Lockport,NY,14094,43.15261,-78.69687,2.5,80.39,70.39
208675,Best Western Plus Lockport Hotel,515 S Transit Street,Lockport,NY,14094,43.15318,-78.6969,2.5,85.08,84.99
612730,Hampton Inn Lockport - Buffalo,6082 Transit Road,Lockport,NY,14094,43.12964,-78.69689,2.5,220.19,210.19
369925,The Fox and the Grapes Bed & Breakfast,9496 State Route 414,Lodi,NY,14860,42.56433,-76.86162,3.5,206.31,205.31
311070,Allegria Hotel,80 West Broadway,Long Beach,NY,11561,40.5846,-73.66675,4,289.3,139.3
467414,Long Beach Hotel,405 East Broadway,Long Beach,NY,11561,40.58489,-73.65214,2,360.08,129.99
323646,Ramada Long Island City,3830 Crescent St,Long Island City,NY,11101,40.75511,-73.93647,2,114.1134,113.1134
367796,Hotel Vetiver,29-11 39th Avenue,Long Island City,NY,11101,40.75329,-73.93401,3.5,120.25,80.25
326948,Best Western Plaza Hotel,3934 21st Street,Long Island City,NY,11101,40.75572,-73.94079,2.5,240.0234,165.02
323087,"Country Inn & Suites By Carlson, New York City in Queens, NY",4034 Crescent St,Long Island City,NY,11101,40.75264,-73.93873,3,132.18,110.68
400299,Wyndham Garden Long Island City Manhattan View,44-29 9th Street,Long Island City,NY,11101,40.74982,-73.95201,3.5,195,139.51
408393,Fairfield Inn & Suites New York Queens/Queensboro Bridge,2927 40th Rd,Long Island City,NY,11101,40.75136,-73.9352,3,209.33,179.33
422980,Nesva Hotel,39-12 29th Street,Long Island City,NY,11101,40.7532,-73.93476,2.5,217,158.1062
358935,Four Points by Sheraton Long Island City Queensboro Bridge,27-05 39th Avenue,Long Island City,NY,11101,40.75436,-73.93601,3,362.0559,177.3249
384957,Z NYC Hotel,11-01 43rd Avenue,Long Island City,NY,11101,40.75183,-73.94808,4,325,265
231115,La Quinta Inn Queens (New York City),37-18 Queens Blvd,Long Island City,NY,11101,40.74402,-73.92722,2.5,151.32,150.32
202360,City View Inn,3317 Greenpoint Ave,Long Island City,NY,11101,40.73588,-73.93392,2,149.38,99.38
258330,Quality Inn,30-03 40th Ave,Long Island City,NY,11101,40.75188,-73.93448,2.5,126.49,125.49
241871,Comfort Inn Long Island City,42-24  Crescent St,Long Island City,NY,11101,40.74994,-73.9412,2.5,101.39,100.39
265276,Fairfield Inn New York Long Island City/Manhattan View,52-34 Van Dam Street,Long Island City,NY,11101,40.73627,-73.93626,2.5,189.2,159.01
256047,Days Inn Long Island City,31-36 Queens Blvd,Long Island City,NY,11101,40.74519,-73.93364,2,189.31,149.31
274232,Holiday Inn - Long Island City - Manhattan View,39-05 29th Street,Long Island City,NY,11101,40.75336,-73.93461,3,224.19,109.13
195158,Red Roof Inn Queens,3805 Hunters Point Ave.,Long Island City,NY,11101,40.73687,-73.92845,2.5,89.47,69.47
324875,Sleep Inn,38-71 13th St,Long Island City,NY,11101,40.75613,-73.94164,2,98.296,97.296
265134,Ravel Hotel,8-08 Queens Plaza South,Long Island City,NY,11101,40.75409,-73.94906,4,340.2697,290.2286
449009,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.,Long Island City,NY,11101,40.75312,-73.9337,2.5,279.0433,199.0249
446403,The Paper Factory Hotel,37-06 36th street,Long Island City,NY,11101,40.75272,-73.92742,4,379.0583,319.0472
476997,Howard Johnson Long Island City,38-61 12th Street,Long Island City,NY,11101,40.75667,-73.94224,2,208.1,159.89
480987,Hilton Garden Inn New York Long Island City,29-21 41st Avenue,Long Island City,NY,11101,40.75022,-73.93669,3,199.36,179.36
482976,The Local,13-02 44th Avenue,Long Island City,NY,11101,40.74969,-73.94762,2,140.45,139.45
486516,The Boro Hotel,38-28 27th Street,Long Island City,NY,11101,40.75455,-73.93583,4.5,209.41,149.41
582226,LIC Hotel,44-04 21st Street,Long Island City,NY,11101,40.74938,-73.94678,3.5,129.2,129.1
605317,"The Vue Hotel, an Ascend Hotel Collection Member",40-47 22nd Street,Long Island City,NY,11101,40.75364,-73.94123,2.5,299.04,249.0377
571571,Courtyard Long Island City/New York Manhattan View,29-15 Queens Plaza North,Long Island City,NY,11101,40.74985,-73.93768,3,344,224
645462,Aloft Long Island City - Manhattan View,27-45 Jackson Ave,Long Island City,NY,11101,40.74844,-73.93984,3,401.21,179.21
644932,Motel 6 Long Island City NY,2632 Skillman Avenue,Long Island City,NY,11101,40.74402,-73.9411,2,138.46,108.46
264890,Holiday Inn Express Lynbrook,1 Sunrise Hwy,Lynbrook,NY,11563,40.65677,-73.6574,2.5,310.0328,176.7218
493301,Capri Lynbrook Motor Inn,5 Freer Street,Lynbrook,NY,11563,40.6562,-73.68357,2,150.0278,102.0147
207035,Red Roof Inn PLUS+ & Suites Malone,42 Finney Blvd,Malone,NY,12953-1708,44.8474,-74.30076,2.5,139.32,90.32
138627,Econo Lodge Malone,227 W Main St,Malone,NY,12953,44.84828,-74.3073,2,85.99,84.99
348074,Holiday Inn Express Hotel & Suites Malone,3351 State Route 11,Malone,NY,12953,44.84775,-74.31616,3,139.31,107.31
216943,Fairfield Inn & Suites by Marriott Saratoga Malta,101 Saratoga Village Blvd,Malta,NY,12020,42.96743,-73.80004,2.5,129.49,98.49
269324,Hyatt Place Saratoga Malta,20 State Farm Pl,Malta,NY,12020,42.9689,-73.80484,3,189.36,171.36
616072,Home2 Suites by Hilton Saratoga/Malta,103 Saratoga Village Boulevard,Malta,NY,12020,42.96734,-73.79978,2.5,188.9248,118.9545
469398,Manchester Inn,4078 Route 96,Manchester,NY,14504,42.97481,-77.22686,2,58.2437,53.391
532950,Travelodge Manhasset,1177 Northern Blvd.,Manhasset,NY,11030,40.79097,-73.70235,2,95.2,79.2
434924,Mountain Treasure Bed and Breakfast,408 County Route 40,Maplecrest,NY,12454,42.27513,-74.19433,3,169.42,139.42
228579,Margaretville Mtn Inn B&B and Village Suites,1478 Margaretville Mtn Road,Margaretville,NY,12455,42.16727,-74.66846,3,150.49,105.49
556992,Saint Huberts Lodge,626 Lattintown Road,Marlboro,NY,12542,41.63596,-73.99374,3.5,850.24,250.21
231257,Comfort Inn & Suites LaGuardia Airport,60-30 Maurice Ave,Maspeth,NY,11378,40.7291,-73.90505,2.5,175,174
264712,Holiday Inn Express Maspeth,59-40 55th Road,Maspeth,NY,11378,40.72667,-73.90725,2.5,224.99,179.99
238930,Best Western Bar Harbour Inn,5080 Sunrise Highway,Massapequa Park,NY,11762,40.67792,-73.4461,2.5,179.49,134.49
142921,Super 8 Massena NY,84 Grove St,Massena,NY,13662,44.92355,-74.88586,2,76.41,75.41
211893,Quality Inn Massena,10 W Orvis St,Massena,NY,13662,44.9304,-74.89308,2.5,112.46,111.46
127631,Econo Lodge Massena,15054 State highway 37,Massena,NY,13662,44.92372,-74.94572,2,100.43,80.43
127540,Days Inn Cortland / McGraw,3775 Us Route 11,McGraw,NY,13101,42.58961,-76.13295,2,109.2,64.2
265738,Fairfield Inn by Marriott Medford Long Island,2695 Route 112,Medford,NY,11763,40.82122,-72.99801,2.5,124.0058,112.0055
111701,Comfort Inn Medford,2695 Route 112,Medford,NY,11763,40.82223,-72.99745,2.5,143.65,135.15
492615,112 Motel,2001 Route 112,Medford,NY,11763,40.80717,-73.00297,2,250,140
123102,Melville Marriott Long Island,1350 Walt Whitman Rd,Melville,NY,11747,40.78403,-73.42245,3.5,230.95,229.95
188819,Extended Stay America - Long Island - Melville,100 Spagnoli Rd,Melville,NY,11747,40.76246,-73.42744,2.5,110.0805,100.0722
124342,Hilton Long Island Huntington,598 Broad Hollow Rd,Melville,NY,11747,40.76366,-73.4235,3.5,245.2017,125.1029
214969,Courtyard by Marriott Middletown,24 Crystal Run Xing,Middletown,NY,10941,41.4465,-74.36478,3,170.01,169.01
256762,Microtel Inn & Suites by Wyndham Middletown,19 Crystal Run Crossing,Middletown,NY,10941,41.44582,-74.36514,2,113.31,79.31
152235,Hampton Inn by Hilton Middletown,20 Crystal Run Crossing,Middletown,NY,10941,41.4465,-74.36478,2.5,148.6492,133.6907
142562,Super 8 Middletown,563 Route 211 E,Middletown,NY,10941,41.46312,-74.37362,2,90.19,66
107900,Holiday Inn Middletown - Goshen,68 Crystal Run Rd,Middletown,NY,10941,41.44724,-74.36112,3,156,155
622322,Home2 Suites by Hilton Middletown,600 Route 211 East,Middletown,NY,10941,41.46308,-74.3689,3,149.17,107.17
229247,Cooperstown Inn and Suites at the Ballpark,4470 State Highway 28,Milford,NY,13807,42.6335,-74.96437,2.5,102.39,89.39
614595,Apple Inn and Suites,3634 State Hwy 28,Milford,NY,13807,42.58004,-74.94804,2.5,139.42,129.92
228622,Buttermilk Falls Inn,220 North Road,Milton,NY,12547,41.66691,-73.95606,4,400.18,350.18
540898,James Motel,370 State Route 17M,Monroe,NY,10950,41.31548,-74.16783,2.5,85,79.99
198416,Montauk Yacht Club Resort And Marina,32 Star Island Rd,Montauk,NY,11954,41.06883,-71.93334,3,533.2495,339.1041
462612,Montauk Blue Hotel,108 S Emerson Ave,Montauk,NY,11954,41.03265,-71.94413,2,130.42,129.42
443687,Gurney's Montauk Resort & Seawater Spa,290 Old Montauk Highway,Montauk,NY,11954,41.01644,-71.99154,4,441.07,352.06
505950,Haven Montauk,533 Westlake Drive,Montauk,NY,11954,41.07458,-71.94217,2.5,361,360
201372,Super 8 - Montgomery/Maybrook Area,207 Montgomery Rd,Montgomery,NY,12549,41.50755,-74.21417,2,101,75.65
457750,Holiday Inn Express & Suites Montgomery,2105 Route 208,Montgomery,NY,12549,41.51593,-74.20949,2.5,154.1267,109.0898
537839,Borland House Inn,130 Clinton Street,Montgomery,NY,12549,41.52649,-74.23652,3,249.47,125.47
495590,Best Western Monticello,16 Raceway Rd,Monticello,NY,12701,41.66354,-74.70328,2.5,125.41,104.41
235513,Super 8 Monticello NY,290 Broadway,Monticello,NY,12701,41.65164,-74.67395,2,82.45,68.45
127541,Inn at Monticello,392 Broadway,Monticello,NY,12701,41.65443,-74.68306,3.5,64.9586,58.9624
107944,Holiday Inn Mt. Kisco,1 Holiday Inn Dr,Mount Kisco,NY,10549,41.21876,-73.72583,3,159.32,139.32
258185,Allegiance Bed and Breakfast,145 Main Street,Mount Morris,NY,14510,42.72149,-77.87158,2.5,170.44,140.44
565845,Country Inn and Suites By Carlson Mount Morris NY,130 N Main St,Mount Morris,NY,14510,42.73671,-77.88063,3,133.23,89.83
193748,Hampton Inn Nanuet,260 W Route 59,Nanuet,NY,10954,41.10028,-74.02239,2.5,139.43,119.43
217660,Hilton Garden Inn Nanuet,270 W Route 59,Nanuet,NY,10954,41.10046,-74.02271,3,219.35,135.35
133193,DoubleTree by Hilton Hotel Nanuet,425 E Route 59,Nanuet,NY,10954,41.09131,-73.99593,3,284.43,134.43
161297,Days Inn Nanuet Spring Valley,367 W Route 59,Nanuet,NY,10954,41.10248,-74.02796,2,160.44,68.44
195210,Candlewood Suites Nanuet - Rockland County,20 Overlook Blvd,Nanuet,NY,10954,41.10811,-74.02592,2.5,101.49,100.49
266876,Bristol Views Bed and Breakfast,6932 County Rd. 12,Naples,NY,14512,42.68428,-77.37563,3,200.032,145.0444
621898,Monier Manor,154 N Main St,Naples,NY,14512,42.62027,-77.39967,3,161.38,160.38
125836,Days Inn Middletown,4939 Route 17 M,New Hampton,NY,10958,41.40839,-74.41171,2,104.9231,76.4412
406653,Hampton Inn and Suites New Hartford/Utica,201 Woods Park Drive,New Hartford,NY,13323,43.08723,-75.32857,2.5,160.021,159.021
134660,Ramada New Hartford,141 New Hartford St,New Hartford,NY,13413,43.08547,-75.29682,2.5,94.37,72.37
107832,Holiday Inn Utica,1777 Burrstone Rd,New Hartford,NY,13413,43.09483,-75.28512,3,154.0272,119.0171
664982,Homewood Suites by Hilton New Hartford Utica,185 Woods Park Drive,New Hartford,NY,13323,43.09124,-75.33294,3,0,0
675256,TownePlace Suites by Marriott New Hartford,4760 Middle Settlement Road,New Hartford,NY,13492,43.09562,-75.31683,3,184.12,144.12
238663,Americas Best Value Inn-New Paltz,7 Terwilliger Ln,New Paltz,NY,12561-1619,41.74148,-74.06729,2,76.37,75.37
125983,Rodeway Inn & Suites,601 Main Street,New Paltz,NY,12561,41.73957,-74.05008,1.5,90.49,80.49
138573,Econo Lodge New Paltz,530 Main St,New Paltz,NY,12561,41.74017,-74.05381,1.5,79.99,69.99
566360,New Paltz Hostel,145 Main St,New Paltz,NY,12561,41.74745,-74.08204,2,81,80
621725,Hampton Inn by Hilton New Paltz,4 South Putt Corners Road,New Paltz,NY,12561,41.74082,-74.06783,2.5,139.12,107.12
121959,Radisson Hotel New Rochelle,1 Radisson Plz,New Rochelle,NY,10801,40.91442,-73.77819,3,189.33,161.33
171386,Residence Inn By Marriott New Rochelle,35 Le Count Pl,New Rochelle,NY,10801,40.91126,-73.78066,3,179.45,169.45
120182,Days Inn Newburgh Stewart International,915 Union Ave,New Windsor,NY,12553,41.49432,-74.07449,2,134.34,119.34
259047,Homewood Suites Stewart Airport,180 Breunig Rd,New Windsor,NY,12553,41.48618,-74.09702,3,289,194.65
127542,Econo Lodge Near Stewart Inter,310 Windsor Hwy,New Windsor,NY,12553,41.46513,-74.05051,2,96.45,95.45
219370,Dumont NYC-an Affinia hotel,150 E. 34th Street at Lexington Avenue,New York,NY,10016,40.74624,-73.97929,4,349.74,299.24
109277,Park Central New York,870 7th Ave,New York,NY,10019,40.76452,-73.98078,4,191,190
116103,Blakely New York,136 W 55th St,New York,NY,10019,40.76366,-73.97965,4.5,206.46,205.46
415836,Pod 39,145 East 39th Street,New York,NY,10016,40.74929,-73.9767,3,220.0373,130.0206
351449,Sheraton Tribeca New York Hotel,370 Canal Street,New York,NY,10013,40.72102,-74.00418,4,350.18,219.18
343224,Chelsea Savoy Hotel,204 W 23rd Street,New York,NY,10011,40.74422,-73.99596,2,176.41,175.41
326046,"Distrikt Hotel New York City, an Ascend Collection Hotel",342 W 40th St,New York,NY,10018,40.75679,-73.99273,3.5,219.34,129.34
358061,Element New York Times Square West,311 West 39th Street,New York,NY,10018,40.75565,-73.99193,3.5,474.21,299.16
421592,Hyatt Union Square New York,134 Fourth Avenue,New York,NY,10003,40.73347,-73.98989,4,589.0867,543.1791
438922,Hyatt Centric Times Square New York,135 W 45th St,New York,NY,10036,40.75739,-73.98417,4,683.7359,412.9442
172653,"Hudson New York, Central Park",358 W 58th St,New York,NY,10019,40.76836,-73.98476,4,469.08,131.05
125617,Excelsior Hotel,45 W 81st St,New York,NY,10024,40.78295,-73.97385,3.5,448.8286,328.8777
438630,WestHouse New York,201 West 55th Street,New York,NY,10019,40.76442,-73.98144,5,510.49,370.23
124573,DoubleTree Suites by Hilton New York City - Times Square,1568 Broadway,New York,NY,10036,40.75904,-73.98475,4,439.19,259.11
226121,The Westin New York at Times Square,270 W 43rd Street,New York,NY,10036,40.75779,-73.98902,4.5,309.45,304.45
145146,Paramount Times Square,235 West 46th Street,New York,NY,10036,40.75946,-73.98712,4,419.17,182.96
112922,New York Hilton Midtown,1335 Avenue Of The Americas,New York,NY,10019,40.76225,-73.97874,4,899.04,203.16
360465,DoubleTree by Hilton New York City - Financial District,8 Stone St,New York,NY,10004,40.70402,-74.01242,4,449.0811,329.1227
133146,The Franklin Hotel,164 E 87th St,New York,NY,10128,40.77989,-73.9544,3.5,319.35,224.76
424023,Refinery Hotel,63 W 38th St,New York,NY,10018,40.75211,-73.98546,5,439.37,279.37
273736,DoubleTree by Hilton Hotel New York - Times Square South,341 West 36th Street,New York,NY,10018,40.75422,-73.9943,4,409.43,332.43
279075,DoubleTree by Hilton New York City - Chelsea,128 West 29th Street,New York,NY,10001,40.74716,-73.99128,4,249.33,212.33
199889,W New York - Times Square,1567 Broadway At 47th St,New York,NY,10036,40.75936,-73.98512,4.5,616.6,381.61
163823,The Redbury New York,29 East 29th Street,New York,NY,10016,40.74501,-73.98426,4,479.34,229.34
416820,The Westin New York Grand Central,212 East 42nd Street,New York,NY,10017,40.75041,-73.97378,4.5,679.1567,499.1459
